Year,LocationDesc,Category,Topic,Age_18-24,Age_20-24,Age_25-44,Age_35+,Age_45-64,Age_65+,Age_75+,Gender_Female,Gender_Male,Overall_Overall,Race_Hispanic,Race_Non-Hispanic Asian,Race_Non-Hispanic Black,Race_Non-Hispanic White,Race_Other
2015,Idaho,Risk Factors,Physical Inactivity,83.5,,80.1,77.6,78.1,74.8,71.7,79.4,78.2,78.8,73.4,,,79.8,66.1
2015,Idaho,Risk Factors,Smoking,11.1,,16.4,13.5,16.0,7.8,4.8,13.0,14.6,13.8,15.1,,,13.4,22.7
2015,Illinois,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,,5.4,4.1,11.9,13.3,2.2,5.7,3.9,,,3.6,4.1,
2015,Illinois,Cardiovascular Diseases,Coronary Heart Disease,,,,5.7,4.2,12.8,15.0,3.0,5.1,4.0,,,3.0,4.8,
2015,Illinois,Cardiovascular Diseases,Major Cardiovascular Disease,,,1.5,11.2,8.5,24.3,29.2,6.2,10.0,8.0,5.2,,10.4,8.4,
2015,Illinois,Cardiovascular Diseases,Stroke,,,,4.2,3.4,8.5,11.5,2.8,3.3,3.1,,,6.1,2.9,
2015,Illinois,Risk Factors,Cholesterol Abnormalities,,,57.15,69.5,68.6,78.3,55.7,65.85,66.55,66.15,32.1,32.5,34.3,66.69999999999999,
2015,Illinois,Risk Factors,Diabetes,,,2.8,13.6,12.2,24.6,19.9,9.1,10.8,9.9,9.1,,14.5,9.4,
2015,Illinois,Risk Factors,Hypertension,6.4,,29.1,62.349999999999994,60.650000000000006,78.65,79.55,55.45,54.8,55.05,46.45,16.7,61.2,56.5,
2015,Illinois,Risk Factors,Nutrition,81.4,,78.5,80.3,80.5,81.2,79.8,76.3,84.0,80.1,72.8,78.7,82.5,81.2,
2015,Illinois,Risk Factors,Obesity,,34.45,32.2,30.4,30.3,30.3,30.0,34.9,27.65,31.299999999999997,31.35,48.8,32.05,31.25,54.6
2015,Illinois,Risk Factors,Physical Inactivity,83.7,,79.4,72.1,72.8,65.9,62.8,74.5,75.9,75.2,71.2,79.3,69.2,76.8,
2015,Illinois,Risk Factors,Smoking,13.4,,17.0,14.8,17.4,8.8,4.0,12.8,17.6,15.1,10.9,,16.1,16.1,
2015,Indiana,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,1.7,7.4,5.9,14.1,15.5,3.5,7.2,5.3,,,4.2,5.6,
2015,Indiana,Cardiovascular Diseases,Coronary Heart Disease,,,,7.4,5.9,14.2,16.2,3.4,7.2,5.2,,,,5.7,
2015,Indiana,Cardiovascular Diseases,Major Cardiovascular Disease,,,3.1,13.6,10.9,25.6,28.8,7.5,12.5,9.9,,,10.2,10.2,
2015,Indiana,Cardiovascular Diseases,Stroke,,,,4.7,3.3,9.9,12.3,3.3,3.8,3.5,,,4.4,3.5,
2015,Indiana,Risk Factors,Cholesterol Abnormalities,,,56.2,70.25,70.2,77.94999999999999,77.1,67.1,67.15,67.15,36.8,24.5,39.2,67.1,37.9
2015,Indiana,Risk Factors,Diabetes,,,4.9,15.1,15.9,20.9,18.3,10.7,12.2,11.4,11.1,,14.0,11.3,
2015,Indiana,Risk Factors,Hypertension,8.8,,31.5,63.349999999999994,62.6,77.6,78.65,56.400000000000006,55.400000000000006,55.849999999999994,40.35,15.2,34.1,56.3,31.6
2015,Indiana,Risk Factors,Nutrition,83.9,,81.8,85.1,84.9,88.2,89.7,81.6,87.5,84.4,76.9,,80.9,85.4,
2015,Indiana,Risk Factors,Obesity,,36.0,30.95,30.75,31.75,29.65,29.799999999999997,33.7,29.299999999999997,31.450000000000003,27.8,49.1,34.05,31.45,32.4
2015,Indiana,Risk Factors,Physical Inactivity,80.7,,73.6,67.0,67.6,64.1,61.0,69.0,72.3,70.6,61.2,75.3,64.3,72.0,
2015,Indiana,Risk Factors,Smoking,24.4,,22.0,19.2,23.1,10.9,5.3,19.3,21.9,20.6,11.3,,21.3,20.9,47.6
2015,Iowa,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,,31.8,28.3,37.800000000000004,39.4,21.599999999999998,36.6,31.25,,,,32.800000000000004,
2015,Iowa,Cardiovascular Diseases,Coronary Heart Disease,,,,5.3,4.1,10.4,11.6,2.7,4.9,3.8,,,,4.1,
2015,Iowa,Cardiovascular Diseases,Major Cardiovascular Disease,,,1.5,10.5,8.2,20.0,22.7,6.1,8.9,7.5,,,,7.9,
2015,Iowa,Cardiovascular Diseases,Stroke,,,,3.2,2.4,6.4,8.3,2.4,2.2,2.3,,,,2.4,
2015,Iowa,Risk Factors,Cholesterol Abnormalities,,,55.650000000000006,68.85,68.15,75.85,51.2,66.05,65.55,65.8,37.1,,29.4,65.9,32.3
2015,Iowa,Risk Factors,Diabetes,,,2.4,12.1,11.7,19.0,17.0,7.9,9.7,8.8,11.3,,7.0,8.8,
2015,Iowa,Risk Factors,Hypertension,4.2,,30.7,61.45,58.45,76.25,79.25,55.4,53.900000000000006,54.55,22.5,,44.5,55.599999999999994,28.3
2015,Iowa,Risk Factors,Nutrition,86.0,,86.2,86.8,87.2,86.6,86.8,82.5,90.9,86.6,77.5,,,87.1,
2015,Iowa,Risk Factors,Obesity,,33.95,33.7,31.2,31.15,30.15,29.65,34.4,29.849999999999998,32.05,26.25,,34.45,32.15,35.0
2015,Iowa,Risk Factors,Physical Inactivity,85.6,,75.1,70.4,70.9,68.6,63.0,74.4,72.9,73.7,62.9,,74.4,74.1,
2015,Iowa,Risk Factors,Smoking,18.6,,23.7,16.8,17.9,9.7,4.6,16.7,19.5,18.1,15.5,,23.4,17.9,39.6
2015,Kansas,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,0.7,5.7,4.4,11.4,13.4,2.9,5.1,4.0,1.8,,4.1,4.3,5.6
2015,Kansas,Cardiovascular Diseases,Coronary Heart Disease,,,0.6,5.4,4.2,11.2,12.9,2.9,4.7,3.8,0.9,,4.0,4.2,6.5
2015,Kansas,Cardiovascular Diseases,Major Cardiovascular Disease,,,1.7,11.1,8.6,22.1,26.5,6.8,9.0,7.9,3.0,,10.0,8.4,13.0
2015,Kansas,Cardiovascular Diseases,Stroke,,,0.8,4.2,3.4,8.1,10.5,3.1,2.9,3.0,1.4,,5.5,3.0,5.5
2015,Kansas,Risk Factors,Cholesterol Abnormalities,,4.9,56.0,69.95,69.8,77.85,76.55,66.9,66.7,66.8,64.1,24.1,36.8,67.3,62.45
2015,Kansas,Risk Factors,Diabetes,,,3.7,13.3,12.4,21.7,19.5,9.6,9.8,9.7,9.0,4.9,13.5,9.6,10.2
2015,Kansas,Risk Factors,Hypertension,12.0,,30.85,62.05,60.25,76.9,78.4,56.2,52.900000000000006,54.45,41.650000000000006,32.5,58.650000000000006,55.8,54.400000000000006
2015,Kansas,Risk Factors,Nutrition,88.5,,85.3,86.3,86.2,87.8,86.9,83.4,89.8,86.5,82.7,85.8,84.0,87.2,88.4
2015,Kansas,Risk Factors,Obesity,,33.7,32.65,31.3,31.7,30.0,29.900000000000002,34.4,29.5,31.849999999999998,30.45,31.5,34.3,31.8,34.8
2015,Kansas,Risk Factors,Physical Inactivity,81.3,,75.5,71.4,71.9,67.5,63.5,72.9,74.1,73.5,68.2,81.8,67.9,74.3,70.6
2015,Kansas,Risk Factors,Smoking,15.4,,22.1,16.8,19.7,8.7,4.2,16.1,19.3,17.7,16.0,8.6,25.2,17.4,28.7
2015,Kentucky,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,1.9,9.3,7.9,16.4,15.9,4.1,9.3,6.7,,,5.9,6.6,
2015,Kentucky,Cardiovascular Diseases,Coronary Heart Disease,,,1.2,8.3,7.1,15.7,16.2,4.2,8.0,6.0,,,4.5,6.2,
2015,Kentucky,Cardiovascular Diseases,Major Cardiovascular Disease,,,3.3,16.4,14.4,28.6,28.1,9.7,14.3,11.9,,,10.0,12.1,
2015,Kentucky,Cardiovascular Diseases,Stroke,,,1.4,5.8,5.4,9.4,9.6,4.4,4.2,4.3,,,4.6,4.2,
2015,Kentucky,Risk Factors,Cholesterol Abnormalities,,6.5,58.3,72.1,72.6,78.30000000000001,49.5,68.3,69.5,68.9,,,32.4,69.25,29.7
2015,Kentucky,Risk Factors,Diabetes,,,5.6,18.3,18.3,25.3,22.0,12.5,14.4,13.4,,,15.3,13.5,
2015,Kentucky,Risk Factors,Hypertension,7.3,,38.35,68.1,67.25,81.85,82.19999999999999,59.9,60.6,60.2,,,63.349999999999994,60.55,25.4
2015,Kentucky,Risk Factors,Nutrition,92.4,,89.6,91.4,90.4,92.6,93.7,88.8,93.0,90.8,,67.7,90.5,91.0,
2015,Kentucky,Risk Factors,Obesity,,33.6,33.95,32.400000000000006,32.95,29.75,28.2,34.3,31.1,32.7,37.15,45.3,32.85,32.5,40.6
2015,Kentucky,Risk Factors,Physical Inactivity,80.9,,74.6,63.3,61.8,57.7,50.9,67.0,68.0,67.5,71.0,,67.9,67.1,76.9
2015,Kentucky,Risk Factors,Smoking,25.1,,32.3,24.4,28.0,12.3,7.4,25.5,26.4,25.9,26.6,,23.6,26.1,33.8
2015,Louisiana,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,2.3,7.7,5.9,14.2,15.3,3.9,7.1,5.5,,,5.0,6.0,
2015,Louisiana,Cardiovascular Diseases,Coronary Heart Disease,,,,7.8,6.0,15.8,18.1,4.6,6.1,5.3,,,4.4,5.9,
2015,Louisiana,Cardiovascular Diseases,Major Cardiovascular Disease,,,4.0,15.0,11.7,28.3,31.6,9.8,11.8,10.8,,,10.8,11.3,12.1
2015,Louisiana,Cardiovascular Diseases,Stroke,,,1.1,5.5,5.0,10.0,12.1,4.4,3.7,4.1,,,5.0,3.8,
2015,Louisiana,Risk Factors,Cholesterol Abnormalities,,15.0,57.400000000000006,71.65,71.35,80.15,54.8,68.7,67.6,68.15,27.7,,37.1,69.15,38.1
2015,Louisiana,Risk Factors,Diabetes,,,4.8,17.8,16.3,29.1,28.1,12.7,12.7,12.7,10.4,,17.0,11.0,10.9
2015,Louisiana,Risk Factors,Hypertension,8.4,,43.75,69.95,68.35,83.94999999999999,85.15,62.6,60.1,61.35,43.3,,65.4,60.800000000000004,31.8
2015,Louisiana,Risk Factors,Nutrition,89.5,,83.9,86.6,86.0,88.4,88.4,84.6,87.9,86.2,,,84.7,86.9,
2015,Louisiana,Risk Factors,Obesity,,33.8,33.15,32.2,32.25,30.6,31.599999999999998,34.15,30.599999999999998,32.4,29.450000000000003,45.4,33.4,32.35,28.2
2015,Louisiana,Risk Factors,Physical Inactivity,78.8,,73.9,63.7,62.2,61.0,59.5,65.3,71.0,68.1,59.8,,65.8,69.0,77.9
2015,Louisiana,Risk Factors,Smoking,16.2,,26.1,21.4,25.5,11.4,5.7,19.3,24.7,21.9,23.6,,21.0,22.2,30.8
2015,Maine,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,,7.1,5.9,12.9,14.0,3.4,7.6,5.5,,,,5.3,
2015,Maine,Cardiovascular Diseases,Coronary Heart Disease,,,,6.8,5.1,13.2,16.0,3.8,6.8,5.3,,,,5.3,
2015,Maine,Cardiovascular Diseases,Major Cardiovascular Disease,,,1.8,12.5,10.2,22.3,26.2,7.5,11.9,9.6,,,,9.6,18.1
2015,Maine,Cardiovascular Diseases,Stroke,,,,4.2,3.3,7.5,9.5,2.8,3.5,3.2,,,,3.1,
2015,Maine,Risk Factors,Cholesterol Abnormalities,,,54.8,69.75,68.69999999999999,77.4,56.0,65.69999999999999,68.05,66.8,24.8,,,66.75,37.9
2015,Maine,Risk Factors,Diabetes,,,2.8,12.4,10.7,19.8,20.3,9.7,10.1,9.9,,,,10.0,
2015,Maine,Risk Factors,Hypertension,8.4,,25.700000000000003,62.300000000000004,60.0,76.35,80.0,56.5,55.949999999999996,56.05,19.1,,,56.55,25.3
2015,Maine,Risk Factors,Nutrition,82.9,,78.3,80.8,80.8,83.0,85.5,75.8,86.3,80.8,,,,80.8,
2015,Maine,Risk Factors,Obesity,,38.150000000000006,31.05,30.200000000000003,30.150000000000002,29.55,28.299999999999997,33.65,28.15,30.85,27.549999999999997,,,31.05,27.4
2015,Maine,Risk Factors,Physical Inactivity,83.7,,79.9,73.0,73.2,69.3,62.6,76.1,74.2,75.2,73.4,,,75.2,75.2
2015,Maine,Risk Factors,Smoking,20.6,,28.3,17.6,19.6,8.1,4.5,18.1,21.0,19.5,25.8,,,18.9,38.9
2015,Maryland,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,,5.1,3.9,11.3,12.7,2.5,5.1,3.7,,,3.4,4.4,
2015,Maryland,Cardiovascular Diseases,Coronary Heart Disease,,,,5.1,3.4,11.6,13.4,3.2,4.3,3.7,,,2.9,4.7,
2015,Maryland,Cardiovascular Diseases,Major Cardiovascular Disease,,,2.0,10.6,7.2,23.7,28.6,6.7,8.9,7.8,,3.1,6.8,9.1,
2015,Maryland,Cardiovascular Diseases,Stroke,,,,4.0,2.6,9.2,12.8,2.8,2.8,2.8,,,2.9,3.1,
2015,Maryland,Risk Factors,Cholesterol Abnormalities,,,59.400000000000006,69.6,68.75,77.25,77.65,66.25,67.55,66.85,34.2,23.2,33.4,68.35,30.8
2015,Maryland,Risk Factors,Diabetes,,,3.4,14.0,13.8,22.7,23.5,9.7,10.9,10.3,,7.2,12.7,10.0,11.7
2015,Maryland,Risk Factors,Hypertension,,,29.1,63.2,62.2,78.85,80.55000000000001,58.0,53.45,55.7,34.05,15.6,60.15,56.45,32.7
2015,Maryland,Risk Factors,Nutrition,82.7,,79.5,81.8,81.9,85.0,87.7,78.2,85.8,81.8,81.9,77.8,82.0,82.4,69.1
2015,Maryland,Risk Factors,Obesity,,33.5,31.3,30.6,30.1,30.15,29.85,33.25,28.45,30.8,30.1,33.05,31.6,30.150000000000002,37.8
2015,Maryland,Risk Factors,Physical Inactivity,81.4,,80.6,73.2,73.6,68.4,63.0,74.0,78.0,75.9,75.3,80.1,71.6,78.0,84.7
2015,Maryland,Risk Factors,Smoking,13.0,,17.2,14.9,17.7,7.6,4.4,13.4,16.9,15.1,10.2,,15.3,16.9,16.3
2015,Massachusetts,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,,5.7,4.2,12.3,16.6,2.8,5.6,4.1,4.4,,,4.4,
2015,Massachusetts,Cardiovascular Diseases,Coronary Heart Disease,,,,5.3,3.8,11.6,13.6,3.0,4.9,3.9,3.4,,,4.3,
2015,Massachusetts,Cardiovascular Diseases,Major Cardiovascular Disease,,,1.9,10.2,7.6,21.2,26.8,6.2,9.1,7.6,7.4,,7.1,8.1,
2015,Massachusetts,Cardiovascular Diseases,Stroke,,,1.1,3.3,2.6,6.2,8.0,2.5,2.5,2.5,2.8,,,2.7,
2015,Massachusetts,Risk Factors,Cholesterol Abnormalities,,11.5,57.0,69.15,69.2,53.7,53.8,64.8,67.95,66.25,65.2,25.6,33.7,66.9,27.4
2015,Massachusetts,Risk Factors,Diabetes,,,2.8,12.2,11.1,20.4,22.8,8.4,9.5,8.9,11.7,,12.6,8.7,
2015,Massachusetts,Risk Factors,Hypertension,5.3,,29.25,61.35,57.75,77.5,81.0,55.3,53.65,54.25,48.900000000000006,40.75,60.599999999999994,55.300000000000004,29.3
2015,Massachusetts,Risk Factors,Nutrition,85.3,,79.7,80.1,80.6,80.2,78.6,77.5,84.6,80.9,78.9,82.3,78.7,81.6,74.4
2015,Massachusetts,Risk Factors,Obesity,,34.45,31.45,30.200000000000003,30.0,30.299999999999997,30.45,34.65,27.25,30.95,30.25,32.5,31.9,30.9,32.650000000000006
2015,Massachusetts,Risk Factors,Physical Inactivity,82.4,,75.7,71.2,72.4,66.7,61.6,72.0,75.2,73.5,56.9,74.0,66.1,76.3,72.6
2015,Massachusetts,Risk Factors,Smoking,12.3,,16.7,13.7,15.2,8.7,7.0,11.9,16.4,14.0,11.6,5.3,16.0,14.6,26.1
2015,Median of all states,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),0.1,,13.6,20.4,20.75,24.3,29.5,18.35,21.5,20.200000000000003,6.15,0.7,11.100000000000001,22.15,14.450000000000001
2015,Median of all states,Cardiovascular Diseases,Coronary Heart Disease,0.1,,0.7,5.4,4.2,11.6,13.6,3.0,4.9,3.9,2.0,1.2,3.0,4.4,5.3
2015,Median of all states,Cardiovascular Diseases,Major Cardiovascular Disease,0.6,,2.0,10.8,8.5,21.7,27.2,6.7,9.1,7.9,4.5,2.4,8.1,8.4,10.8
2015,Median of all states,Cardiovascular Diseases,Stroke,0.2,,0.8,4.1,3.3,7.6,9.9,2.9,2.8,3.0,1.5,0.6,3.7,3.1,4.3
2015,Median of all states,Risk Factors,Cholesterol Abnormalities,,52.1,56.849999999999994,69.05,68.9,76.2,75.4,65.85,66.65,66.15,63.65,62.099999999999994,66.0,66.95,64.65
2015,Median of all states,Risk Factors,Diabetes,0.7,,3.1,13.6,12.8,21.7,21.1,9.4,10.3,9.9,7.9,5.6,13.5,9.5,13.1
2015,Median of all states,Risk Factors,Hypertension,10.2,,30.549999999999997,61.95,60.0,77.1,79.1,55.800000000000004,53.699999999999996,54.7,39.900000000000006,43.1,59.8,55.849999999999994,52.05
2015,Median of all states,Risk Factors,Nutrition,85.3,,82.5,84.6,84.4,85.3,86.0,81.7,87.3,84.6,79.9,83.4,83.9,85.1,82.7
2015,Median of all states,Risk Factors,Obesity,,34.3,31.75,30.349999999999998,30.2,29.5,29.15,33.8,28.3,30.95,29.75,31.849999999999998,31.200000000000003,30.95,32.25
2015,Median of all states,Risk Factors,Physical Inactivity,83.0,,76.7,71.4,72.6,68.4,63.6,73.2,75.2,73.8,69.8,77.9,69.6,75.7,74.3
2015,Median of all states,Risk Factors,Smoking,16.2,,21.0,16.4,19.2,8.8,4.7,15.8,19.3,17.5,15.3,8.4,21.9,17.1,29.1
2015,Michigan,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,1.0,6.4,5.6,11.5,13.8,3.4,6.0,4.7,,,4.3,4.8,
2015,Michigan,Cardiovascular Diseases,Coronary Heart Disease,,,,6.4,5.4,12.6,15.6,3.8,5.4,4.6,,,3.3,4.8,
2015,Michigan,Cardiovascular Diseases,Major Cardiovascular Disease,,,2.1,12.5,10.5,22.7,27.2,8.3,10.0,9.1,7.0,,8.5,9.4,12.3
2015,Michigan,Cardiovascular Diseases,Stroke,,,1.0,4.5,3.9,7.7,9.1,3.8,2.8,3.3,,,4.4,3.1,
2015,Michigan,Risk Factors,Cholesterol Abnormalities,,8.3,55.849999999999994,70.0,69.5,78.2,58.0,67.05000000000001,67.0,67.05,32.1,28.0,65.65,67.55,36.0
2015,Michigan,Risk Factors,Diabetes,,,5.0,14.3,12.9,22.1,21.2,10.0,11.5,10.7,10.1,,13.2,10.5,9.5
2015,Michigan,Risk Factors,Hypertension,8.1,,31.25,62.900000000000006,60.7,77.3,79.2,56.3,55.0,55.599999999999994,50.099999999999994,15.4,59.2,55.699999999999996,53.4
2015,Michigan,Risk Factors,Nutrition,90.4,,83.7,84.9,84.7,86.2,85.8,81.7,89.5,85.5,81.4,86.6,83.1,86.1,84.3
2015,Michigan,Risk Factors,Obesity,,36.2,32.75,30.900000000000002,30.85,29.4,26.35,34.1,29.15,31.6,35.599999999999994,50.5,32.5,31.35,33.400000000000006
2015,Michigan,Risk Factors,Physical Inactivity,82.3,,76.4,73.1,73.1,69.4,63.6,72.8,76.3,74.5,66.8,78.9,70.2,75.7,66.0
2015,Michigan,Risk Factors,Smoking,15.6,,27.6,19.7,22.7,10.3,7.7,19.1,22.4,20.7,19.3,,25.9,19.9,40.7
2015,Minnesota,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,0.6,4.9,3.7,10.4,12.8,2.5,4.7,3.6,3.8,,2.8,3.8,3.8
2015,Minnesota,Cardiovascular Diseases,Coronary Heart Disease,,,,4.7,3.3,10.8,13.6,2.5,4.2,3.3,,,,3.7,4.7
2015,Minnesota,Cardiovascular Diseases,Major Cardiovascular Disease,,,1.4,9.2,6.6,19.6,25.0,5.6,7.7,6.6,5.6,,4.3,7.1,9.8
2015,Minnesota,Cardiovascular Diseases,Stroke,,,0.6,3.0,2.0,6.4,8.8,2.2,2.2,2.2,,,,2.3,
2015,Minnesota,Risk Factors,Cholesterol Abnormalities,,9.2,55.95,66.75,66.2,73.9,73.5,63.7,64.85,64.3,22.5,29.0,29.3,64.55,33.6
2015,Minnesota,Risk Factors,Diabetes,,,2.6,10.2,9.1,17.6,18.4,7.1,8.0,7.6,7.6,4.4,10.3,7.4,16.4
2015,Minnesota,Risk Factors,Hypertension,5.2,,27.05,59.35,56.95,74.4,76.3,54.0,51.75,52.699999999999996,37.05,12.6,52.150000000000006,53.85,50.5
2015,Minnesota,Risk Factors,Nutrition,89.2,,82.7,85.3,85.9,86.6,87.4,81.5,89.4,85.4,78.6,84.0,83.9,85.9,88.1
2015,Minnesota,Risk Factors,Obesity,,34.6,30.85,29.85,30.1,29.2,28.35,33.35,27.950000000000003,30.6,30.700000000000003,29.6,28.6,30.700000000000003,31.5
2015,Minnesota,Risk Factors,Physical Inactivity,84.0,,81.6,76.1,77.5,70.5,65.1,78.7,77.7,78.2,65.5,83.9,72.3,78.9,72.5
2015,Minnesota,Risk Factors,Smoking,17.3,,19.9,14.4,17.2,7.4,4.3,14.8,17.6,16.2,16.8,8.1,21.4,15.8,37.7
2015,Mississippi,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,2.0,7.7,7.3,12.2,12.7,4.5,6.8,5.6,,,3.9,6.7,
2015,Mississippi,Cardiovascular Diseases,Coronary Heart Disease,,,,6.8,6.6,11.1,12.7,4.8,5.0,4.9,,,4.0,5.7,
2015,Mississippi,Cardiovascular Diseases,Major Cardiovascular Disease,,,3.8,15.4,13.7,26.2,30.3,10.1,12.3,11.1,,,9.5,12.5,
2015,Mississippi,Cardiovascular Diseases,Stroke,,,,6.0,5.4,11.0,14.4,4.5,4.4,4.5,,,4.6,4.5,
2015,Mississippi,Risk Factors,Cholesterol Abnormalities,,,58.55,71.8,72.25,78.1,54.3,68.65,68.0,68.35,,,34.9,69.55000000000001,
2015,Mississippi,Risk Factors,Diabetes,,,7.1,20.4,19.4,29.2,25.2,14.4,15.0,14.7,,,16.0,14.3,
2015,Mississippi,Risk Factors,Hypertension,10.4,,44.5,71.35,71.45,82.95,83.6,65.2,59.45,62.45,,,63.95,62.3,37.1
2015,Mississippi,Risk Factors,Nutrition,88.7,,89.0,91.3,91.7,92.2,93.0,88.9,92.3,90.5,,,91.0,90.7,
2015,Mississippi,Risk Factors,Obesity,,37.5,32.15,30.75,30.099999999999998,30.65,30.4,34.400000000000006,28.85,31.7,,,32.7,31.2,
2015,Mississippi,Risk Factors,Physical Inactivity,76.9,,68.9,58.4,55.6,57.2,52.8,60.7,65.9,63.2,54.0,,62.8,63.6,65.0
2015,Mississippi,Risk Factors,Smoking,20.3,,26.5,21.9,26.5,10.7,3.8,18.4,27.0,22.5,,,22.2,22.5,36.0
2015,Missouri,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,,7.4,6.2,13.4,15.2,4.0,6.6,5.3,,,5.5,5.2,9.5
2015,Missouri,Cardiovascular Diseases,Coronary Heart Disease,,,,6.8,5.4,13.0,13.3,4.2,5.6,4.8,,,4.3,5.0,
2015,Missouri,Cardiovascular Diseases,Major Cardiovascular Disease,,,3.3,14.7,12.3,25.4,28.5,9.3,11.9,10.6,,,11.4,10.5,15.8
2015,Missouri,Cardiovascular Diseases,Stroke,,,2.1,6.2,4.9,10.1,10.8,4.5,4.5,4.5,,,6.0,4.4,
2015,Missouri,Risk Factors,Cholesterol Abnormalities,,,56.3,69.0,68.1,77.1,77.3,66.05,65.85,65.95,25.1,42.9,33.5,66.25,34.7
2015,Missouri,Risk Factors,Diabetes,,,4.3,15.6,14.9,23.1,22.4,10.7,12.3,11.5,,,15.5,10.9,14.1
2015,Missouri,Risk Factors,Hypertension,7.5,,34.900000000000006,64.6,62.75,77.8,79.8,57.8,56.300000000000004,56.900000000000006,40.75,,60.3,57.2,47.900000000000006
2015,Missouri,Risk Factors,Nutrition,88.7,,85.2,86.6,86.3,87.6,88.4,83.6,89.5,86.5,85.9,,85.8,86.6,88.3
2015,Missouri,Risk Factors,Obesity,,35.6,33.35,30.95,30.85,29.6,28.45,34.25,29.5,31.85,34.95,53.7,30.6,31.75,32.35
2015,Missouri,Risk Factors,Physical Inactivity,81.1,,78.2,69.6,69.1,66.4,63.7,72.8,73.1,73.0,70.0,,65.3,73.9,66.2
2015,Missouri,Risk Factors,Smoking,18.0,,29.6,21.2,23.7,11.0,5.6,21.0,23.6,22.3,21.8,,25.8,21.9,35.6
2015,Montana,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,,5.0,4.1,9.3,12.9,2.9,4.5,3.7,,,,3.6,6.8
2015,Montana,Cardiovascular Diseases,Coronary Heart Disease,,,,4.4,3.1,9.1,13.2,2.5,3.8,3.2,,,,3.2,4.5
2015,Montana,Cardiovascular Diseases,Major Cardiovascular Disease,,,,10.2,8.0,19.6,27.8,6.6,8.5,7.5,,,,7.4,13.8
2015,Montana,Cardiovascular Diseases,Stroke,,,,3.8,3.1,7.1,10.1,2.9,2.6,2.7,,,,2.6,
2015,Montana,Risk Factors,Cholesterol Abnormalities,,,53.400000000000006,66.2,65.1,74.45,74.25,63.3,64.6,63.9,19.4,,,64.35,61.55
2015,Montana,Risk Factors,Diabetes,,,2.9,10.6,9.8,16.0,14.5,7.6,8.2,7.9,,,,7.3,17.6
2015,Montana,Risk Factors,Hypertension,7.1,,31.0,59.05,55.900000000000006,71.75,75.94999999999999,54.0,52.099999999999994,52.75,19.0,,,53.1,55.05
2015,Montana,Risk Factors,Nutrition,90.9,,84.1,86.2,86.3,87.9,86.7,82.6,90.5,86.5,80.6,,,86.6,87.7
2015,Montana,Risk Factors,Obesity,,36.2,29.4,29.5,29.55,29.65,29.299999999999997,34.55,26.15,30.099999999999998,25.799999999999997,,,30.3,29.450000000000003
2015,Montana,Risk Factors,Physical Inactivity,85.2,,79.8,75.4,77.1,70.9,62.0,77.6,77.5,77.5,77.8,,,78.5,66.4
2015,Montana,Risk Factors,Smoking,21.3,,25.3,16.7,19.2,8.4,4.6,18.5,19.3,18.9,29.0,,,17.3,34.8
2015,Nebraska,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,1.0,5.5,4.0,11.1,14.1,2.5,5.3,3.9,,,,4.0,
2015,Nebraska,Cardiovascular Diseases,Coronary Heart Disease,,,0.8,5.5,4.2,11.6,14.2,2.9,5.0,4.0,2.6,,,4.1,
2015,Nebraska,Cardiovascular Diseases,Major Cardiovascular Disease,,,2.4,10.3,7.4,20.9,26.2,6.0,9.0,7.4,5.1,,8.0,7.6,11.8
2015,Nebraska,Cardiovascular Diseases,Stroke,,,0.9,3.5,2.5,7.1,9.5,2.4,2.7,2.5,,,6.2,2.5,
2015,Nebraska,Risk Factors,Cholesterol Abnormalities,,,54.95,68.4,68.4,75.7,74.35,64.15,66.15,65.05,59.400000000000006,27.4,27.5,65.75,25.1
2015,Nebraska,Risk Factors,Diabetes,,,2.6,12.1,11.3,20.0,20.2,8.6,9.0,8.8,7.9,,11.8,8.6,11.0
2015,Nebraska,Risk Factors,Hypertension,4.9,,28.549999999999997,61.3,58.95,76.6,78.45,55.300000000000004,52.8,53.849999999999994,35.85,17.0,55.35,55.449999999999996,42.25
2015,Nebraska,Risk Factors,Nutrition,85.7,,83.2,85.1,86.3,85.3,84.9,81.8,88.2,85.0,78.0,,81.5,85.9,83.2
